route_id,route_name,segment_no,segment_id,distance_km,base_speed_kmph,road_class,timestamp,month,slope_mean,slope_max,elevation_change,historical_landslide_count_1km,historical_landslide_count_5km,days_since_nearest_landslide,historical_route_landslide_density,rain_1h,rain_6h,rain_24h,rain_72h,rain_change_3h,soil_moisture_surface,soil_moisture_rootzone,soil_moisture_delta_24h,active_incident_count_1km,active_incident_severity_score,synthetic_disruption_probability,disruption_next_6h
R_A,Guwahati-Shillong-A,13,R_A_S13,3.9790486236312685,59.0252919730263,secondary,2024-01-02 03:00:00,1,23.451843812852264,25.40590042403303,900.0,4,4,95,0.5998308475271679,5.357056262514384,12.79924016848452,55.01283193358045,103.50998513915215,7.526381174923363,0.21716295882104816,0.18169507409996763,0.016180338076992724,0,0.0,0.04069738657975436,0
R_B,Guwahati-Shillong-B,14,R_B_S14,3.521130372475554,40.85437831660171,hill,2024-02-18 12:00:00,2,26.510191047008536,34.55763199360025,900.0,2,7,1597,0.9884906599581537,0.0,2.526353216606994,60.3887551699498,185.92968846237702,5.475741097436406,0.16587853304118888,0.11346467558646048,0.07610768439869864,0,0.0,0.5889959948034226,0
R_B,Guwahati-Shillong-B,3,R_B_S03,1.1232713382717576,43.10152167697087,primary,2025-12-25 00:00:00,12,42.54928158841847,60.0,569.0281441117388,1,3,2358,0.7180401717474464,0.33362742371205534,18.200661278331772,77.82530780908499,222.60664345294913,-4.966229235532665,0.24074582496907684,0.22501977373288343,0.07287116472712386,0,0.0,0.306612530126319,0
R_C,Guwahati-Shillong-C,11,R_C_S11,4.305167696777431,56.884823155193004,secondary,2025-09-22 12:00:00,9,6.263452462332769,7.376640574463659,307.6701404436846,0,1,878,0.1586734491911806,3.5949501415759264,13.12591991521711,40.04617257997476,116.15091874768466,1.341406752856522,0.2533410380680963,0.25014342781949495,0.03525765537249741,0,0.0,0.2508814192785303,1
R_A,Guwahati-Shillong-A,16,R_A_S16,1.9076373962035365,50.09441984047531,secondary,2025-06-01 03:00:00,6,20.93108810591707,23.010943433093306,466.2992603157876,1,4,1803,0.6395267902574969,12.853526363515792,59.39033926681605,202.86253530671556,429.2656896592256,2.863154294753614,0.25668109177062115,0.25297152211088725,0.16947182760083812,0,0.0,0.3460106999075174,0
R_A,Guwahati-Shillong-A,2,R_A_S02,3.7894721162374556,32.82532043662948,hill,2025-09-02 18:00:00,9,20.50221156852888,21.44759554485293,882.8873847422495,2,3,2185,0.5213018870542844,17.736960628471397,45.54827285425449,120.16113023091535,185.84856097918063,-1.7107034952835112,0.37781182115902223,0.36718039803071756,0.07514161497665915,0,0.0,0.3183802215435948,0
R_A,Guwahati-Shillong-A,17,R_A_S17,2.748607675489323,54.98034588173512,secondary,2024-02-25 00:00:00,2,19.220187297383994,19.604799676535666,601.5368494841027,2,4,1069,0.5541338799668677,0.9901201525345475,9.79442662054215,40.932722454510795,103.24723745500191,7.073499211323596,0.14836728383707393,0.1562718608053705,-0.006561226246050381,0,0.0,0.08629247708697224,1
R_B,Guwahati-Shillong-B,5,R_B_S05,1.935757943461363,31.749082250671982,hill,2024-03-06 00:00:00,3,22.240615608950474,24.26691296711068,532.628954555253,3,5,1923,0.7154832803000006,7.298666540297733,43.7793044725897,127.54942048936817,307.4839173282035,3.823279954345034,0.19067320991818398,0.14628185156532134,0.09664336095380013,0,0.0,0.3931004462096989,1
R_A,Guwahati-Shillong-A,13,R_A_S13,3.9790486236312685,59.0252919730263,secondary,2024-08-07 21:00:00,8,24.602051395652676,26.756933521890645,900.0,2,2,2195,0.4343447928771959,5.473051845747458,16.19524338267787,62.59780148098564,163.33102572112978,-5.030239748764571,0.3008900720682682,0.2715282521566788,0.01786153227439229,1,1.0,0.3183183176705616,0
R_A,Guwahati-Shillong-A,13,R_A_S13,3.9790486236312685,59.0252919730263,secondary,2024-01-18 06:00:00,1,32.1228743929501,39.86291599093961,900.0,3,8,583,1.145491362335416,2.1594421489306335,19.482150795649947,100.70431421501078,172.35720570868295,-2.155216040235748,0.28641685713692583,0.24997557962451517,0.05227707838248773,0,0.0,0.5137774351489025,1
R_B,Guwahati-Shillong-B,18,R_B_S18,3.8675607566359824,43.48084506431366,hill,2025-10-11 06:00:00,10,19.514623944367962,29.438680233515996,891.3754795108675,1,2,2066,0.4258459505530188,1.9166725824089916,12.665903273039472,50.40974613020888,168.51632929011424,1.1805853489153573,0.16545964627375434,0.17955231426628326,0.02666879170947611,0,0.0,0.06638059982540563,1
R_A,Guwahati-Shillong-A,21,R_A_S21,1.7996328099004333,30.220868092530164,hill,2024-02-11 03:00:00,2,36.97102725644042,42.276028664413396,808.1373858213087,3,3,1926,0.6890999677296814,4.439330594756157,15.15217371198648,46.083759759076216,118.91244325794577,-5.194414344946946,0.2881776047462128,0.28254060163038036,0.062062461723572354,0,0.0,0.5698842758799053,1
R_C,Guwahati-Shillong-C,5,R_C_S05,1.09121548411879,58.75677639724336,secondary,2025-02-01 15:00:00,2,19.58687430892425,28.685283043111205,251.4179214428332,3,4,2330,0.5928422331622375,4.563291266309848,18.838243468323775,82.8319454173926,144.7721494216633,5.393797372565296,0.2565294976844559,0.2109228600699367,0.05956373710355971,1,0.25,0.554550565209463,1
R_B,Guwahati-Shillong-B,15,R_B_S15,1.4720236084820613,58.856929936485436,primary,2025-09-16 00:00:00,9,13.060575404140144,20.326939446790803,243.69843067036575,1,2,1115,0.3022230192616328,11.955347104232555,33.28184123890189,70.29535139803832,199.5955341135625,-2.3923241923651926,0.24666500299103553,0.24746929801349438,0.06697977982046098,0,0.0,0.27694251042880236,0
R_A,Guwahati-Shillong-A,15,R_A_S15,1.7578854363371428,33.89764516006415,hill,2025-06-21 06:00:00,6,18.69738251989771,21.282036866280965,389.34494806326745,0,3,486,0.46815709525810534,27.478035364743235,97.09607094315432,359.05689090835335,869.3031073872038,-2.1140225703188937,0.39007327361595573,0.3258752689945445,0.23268572106570265,0,0.0,0.9625034908400019,1
R_C,Guwahati-Shillong-C,23,R_C_S23,4.563169963514099,56.80339919093589,primary,2024-06-20 12:00:00,6,10.422137671906066,16.229228871345253,574.9610068007619,0,2,691,0.3036003217425952,20.128695232210724,44.601908446916994,205.6093652887704,479.5962619935113,2.832066538859282,0.27199372852934806,0.28432056614084533,0.15339583335679743,0,0.0,0.177612124025492,1
R_C,Guwahati-Shillong-C,2,R_C_S02,1.4136118708902066,47.629337165331364,primary,2024-12-09 18:00:00,12,10.717649129023284,12.51311120944414,206.42379430975302,2,3,2325,0.4162806118786508,7.058938427805096,26.365634837362208,56.7109696193083,177.8809422501266,-2.394687192251789,0.273105199505562,0.249855391419198,-0.0005833774441582132,2,0.75,0.7711936527026407,1
R_C,Guwahati-Shillong-C,24,R_C_S24,2.263716207323172,53.16037296332964,secondary,2025-02-04 18:00:00,2,15.49765534108777,19.8226356525973,430.4086991339167,3,5,673,0.6470874187121495,3.72493347749532,11.843533508896268,50.673850846176364,131.74800696581755,-3.55160139794455,0.28889154019202523,0.30579463764921955,0.038269091999213814,0,0.0,0.02758176589118984,0
R_C,Guwahati-Shillong-C,3,R_C_S03,1.6823718741475444,57.75360355130391,hill,2025-07-15 06:00:00,7,14.364294219235617,19.442312706361744,276.22887129948214,4,4,1545,0.5826486663554142,26.87665164914761,52.88179261450938,218.4948188923158,427.6696044970123,1.7779920354316738,0.3197468930534111,0.3212104172717675,0.1780761084389918,0,0.0,0.805992940742569,1
R_C,Guwahati-Shillong-C,2,R_C_S02,1.4136118708902066,47.629337165331364,primary,2024-11-07 12:00:00,11,31.677037944327004,38.3482102143323,499.885004433994,3,5,518,0.8422202420158387,1.9538673420523751,12.650381352978977,35.32653235323335,107.95753395026082,-3.1454745520999587,0.19112518172628742,0.16962130105332868,0.011326778370952483,0,0.0,0.17243775823794477,0
R_B,Guwahati-Shillong-B,5,R_B_S05,1.935757943461363,31.749082250671982,hill,2024-07-27 06:00:00,7,15.396653410012632,28.162415445783154,355.47143926024995,4,5,93,0.7073547082790446,24.87108282446967,83.49359484058196,216.29908012469718,503.7423068621457,1.670365929455321,0.3695520595565304,0.3432146573842333,0.17351706792732732,0,0.0,0.7362962016780544,1
R_B,Guwahati-Shillong-B,8,R_B_S08,3.65725416130955,42.19160584320211,secondary,2025-08-04 12:00:00,8,9.611588903320033,10.95326023632284,430.430311258339,1,2,2352,0.26107284517278345,5.60490688487779,16.305717896144717,63.3443125097273,230.02942111088524,-3.982751877098198,0.2624867740414262,0.27658711802293195,-0.016014194003430866,0,0.0,0.06442255033530074,0
R_C,Guwahati-Shillong-C,7,R_C_S07,2.9466333233526414,44.72120983063563,secondary,2025-10-10 00:00:00,10,16.950783284099938,21.18605240818311,602.4524746862656,1,5,472,0.6946515044340971,5.57150796302915,17.498207149668833,49.006370914452674,147.39175284571175,-2.032247394429777,0.1702694483374832,0.1447947913172284,0.013710766358648912,0,0.0,0.047301223502366777,0
R_C,Guwahati-Shillong-C,2,R_C_S02,1.4136118708902066,47.629337165331364,primary,2024-12-23 09:00:00,12,19.488269113586508,30.719775513320354,313.0294211501042,2,7,2082,0.930535395721491,4.523293708220301,24.938212848303706,52.442864846646835,137.0594778513482,-1.7591267170934595,0.19054896631978727,0.23358268394783066,0.005922276432638825,0,0.0,0.09111170496979525,0
R_A,Guwahati-Shillong-A,9,R_A_S09,4.032350960341495,40.63577904389605,primary,2024-01-21 09:00:00,1,17.885014042280797,20.29813709428391,868.4571622672129,4,5,2247,0.6527735552338453,4.064555835947343,20.465972254474423,36.81353980710732,92.05263802965224,0.15351217086605506,0.2681806956247902,0.23797378322452206,0.003146013833693822,0,0.0,0.2192238631797765,0
R_C,Guwahati-Shillong-C,4,R_C_S04,2.3874792181393483,47.7274647444425,secondary,2024-12-31 21:00:00,12,9.348680957706936,11.221544490938612,281.0340592386767,0,1,28,0.20339671475172244,1.8565680373825149,3.4000343442116,37.698897506494326,94.05912036563134,5.233447903481422,0.2788252497394532,0.2327833714373271,-0.0009608341889195716,0,0.0,0.09867322759357038,0
R_A,Guwahati-Shillong-A,1,R_A_S01,4.095824194223853,43.16635319256157,secondary,2025-10-12 00:00:00,10,33.39171911208193,40.548841289384804,900.0,2,5,1627,0.8353487381895915,7.936446841611139,29.40112081237092,88.4383951568668,224.2097525667999,3.778644780688353,0.27570123004407737,0.23426163051194618,0.04007294955371944,0,0.0,0.7542197455679092,0
R_B,Guwahati-Shillong-B,19,R_B_S19,1.3855638486139972,57.07807189631525,primary,2025-12-24 00:00:00,12,5.850100410188799,12.23245531043295,92.74897051309428,0,2,89,0.2541260086069193,1.1516516993621848,23.022267898987856,73.82230335135006,181.75373785160474,2.7877149538804957,0.20638587425402147,0.20157698263562934,0.05503807890107247,0,0.0,0.005987156938288156,0
R_C,Guwahati-Shillong-C,25,R_C_S25,3.6466450526710443,41.2097318662113,hill,2024-10-20 03:00:00,10,17.7453732177014,18.70045792052592,825.6719729934432,3,4,1466,0.546441388960638,13.304715156576576,81.33792889212829,320.2462767583755,589.3008452592015,-6.317469308204624,0.2767295321303911,0.24931654645997442,0.249942167708707,0,0.0,0.9390190991653717,1
R_A,Guwahati-Shillong-A,9,R_A_S09,4.032350960341495,40.63577904389605,primary,2024-04-19 15:00:00,4,9.176682272588025,11.925266895295715,473.1083175325211,1,4,253,0.48086981698084136,21.826224981716166,50.03780862580874,193.58420218292048,565.447563242942,9.255769743087471,0.25126900730414475,0.1906276231127407,0.14556693420976302,0,0.0,0.24830389767209377,0
R_B,Guwahati-Shillong-B,7,R_B_S07,3.2281286093651134,53.5169462731924,secondary,2025-02-22 06:00:00,2,27.74619034182562,29.346292062707196,900.0,4,6,2477,0.8576081533367135,2.463348593577423,43.20500405859574,152.5897807059599,347.6767686042899,5.329891880691974,0.14537239042366545,0.11591193682110766,0.09350383436622668,0,0.0,0.5800511298088712,1
R_A,Guwahati-Shillong-A,15,R_A_S15,1.7578854363371428,33.89764516006415,hill,2025-08-30 03:00:00,8,20.97759184171578,22.58462192344674,447.74695882421554,0,0,226,0.23797799616629484,10.077061424358131,32.70262735488204,83.87993533848194,210.4467896084372,4.770156540046702,0.34341428031725163,0.2547776094305178,0.07309683468543471,0,0.0,0.41350048610058554,1
R_A,Guwahati-Shillong-A,12,R_A_S12,1.6171579682701913,50.49146859727364,primary,2025-11-21 18:00:00,11,19.487774922460808,25.534741269906228,405.9562412146753,2,4,491,0.6396538495176256,6.248204399542178,22.269172022261294,57.167483759012086,118.12009311216444,3.1753294268475285,0.2757658269374355,0.26917796707603764,0.02474789225206032,0,0.0,0.12915331599814567,0
R_C,Guwahati-Shillong-C,7,R_C_S07,2.9466333233526414,44.72120983063563,secondary,2024-02-07 18:00:00,2,14.78919016467552,20.82643736096299,503.6748567302254,1,3,2248,0.42058606649185953,11.745809718977187,38.69156060006865,216.9741245566796,400.5335573563156,3.6106848246119556,0.29860557210176264,0.27274573472489366,0.15359794285112757,0,0.0,0.6755958082596198,1
R_A,Guwahati-Shillong-A,8,R_A_S08,4.310524687970329,48.94993197366195,primary,2024-07-31 09:00:00,7,31.937280481774124,36.191463620658986,900.0,3,4,589,0.7433364348357212,24.554659622445058,49.407208862169284,173.5340311061655,520.7384853161755,0.431664565106165,0.3439864559301562,0.2919974572083417,0.1175915760285131,0,0.0,0.7714286125027704,0
R_C,Guwahati-Shillong-C,22,R_C_S22,4.566709065019656,52.45824058370847,hill,2024-12-15 03:00:00,12,14.769737559710574,16.09179056755751,783.6300288415931,1,2,90,0.3517942597998355,20.64469986597277,59.93540663928654,133.79133343802374,432.8724594414439,3.743063846215203,0.22516684248060023,0.2262584460402548,0.0823790373849119,0,0.0,0.25980341465913454,0
R_B,Guwahati-Shillong-B,2,R_B_S02,3.2143176026319833,46.776214822362405,hill,2024-03-12 18:00:00,3,38.61118952037802,40.268165636430545,900.0,4,7,719,1.096822932508718,2.7102175068237577,11.22784183987562,54.44383612236126,139.63706864858915,5.600543250944659,0.2160602429836426,0.22386116296352485,-0.004548674454267796,0,0.0,0.5548720983356884,0
R_C,Guwahati-Shillong-C,12,R_C_S12,3.2161445741561976,33.25727223406331,primary,2025-10-09 21:00:00,10,10.549066119219445,16.222771003657233,389.9275152330381,0,1,1897,0.19430815409155128,9.93679581131746,32.75880442848976,182.53293847464042,575.1342204325854,2.5749755869804725,0.24859596282473484,0.23480189803744164,0.15044370593465725,0,0.0,0.1746547340423051,0
R_A,Guwahati-Shillong-A,12,R_A_S12,1.6171579682701913,50.49146859727364,primary,2024-03-22 21:00:00,3,17.01043473750898,18.09059327777452,323.00363282505816,0,1,1150,0.2484397739233858,4.14979151469298,44.085144008863956,74.86507655542277,190.76858224272922,-3.61597117199716,0.15430125303596348,0.12957189221524965,0.051893676626832724,0,0.0,0.12622125672562018,0
R_C,Guwahati-Shillong-C,15,R_C_S15,1.4309637838235862,57.480355354128235,hill,2025-05-01 06:00:00,5,24.26718295179407,24.921047994476666,416.0118748882826,2,2,624,0.48715193785150984,0.766032510942233,22.91265072012084,80.6007881052372,204.46643714379928,0.5223916429441863,0.2318683460882233,0.2143100443050135,0.017818953783312486,0,0.0,0.08153376690052071,0
R_B,Guwahati-Shillong-B,17,R_B_S17,4.876705509390895,53.36252711897384,primary,2025-11-02 12:00:00,11,21.707225829161167,24.6392117968715,900.0,0,2,972,0.40290104654295916,4.706355248055824,32.89706107340272,135.41952727923015,371.83061116875103,-8.386378091182948,0.25895899372772613,0.22513975582804324,0.07439426609678747,0,0.0,0.11912934199449272,0
R_C,Guwahati-Shillong-C,12,R_C_S12,3.2161445741561976,33.25727223406331,primary,2025-05-15 21:00:00,5,16.326933951058674,20.596603007765097,657.4419525281664,2,3,229,0.48873945632298155,5.786593526004143,20.67442959648522,43.91200467834464,136.26357269527176,3.1250645195213878,0.1922291701579792,0.14462756530374674,-0.0023506090143471416,1,0.75,0.6757268579524329,1
R_A,Guwahati-Shillong-A,11,R_A_S11,1.7785548314078703,44.001630111811025,secondary,2025-07-11 21:00:00,7,6.324505453198154,7.101402807559497,158.81955196438787,0,2,766,0.2858682881218244,26.472256806639212,50.8737643879428,159.6830352061966,340.90148855237146,0.3822526694228858,0.2546811004058832,0.21253815205265675,0.14952228052507938,0,0.0,0.16474311380704112,0
R_B,Guwahati-Shillong-B,18,R_B_S18,3.8675607566359824,43.48084506431366,hill,2024-07-11 09:00:00,7,18.364907675478612,24.222677976653106,843.1302449322908,1,3,1271,0.4797921385200793,24.092925103386886,59.10946247351176,179.20646433292478,468.84039270441286,0.8419809846712609,0.2714011060943393,0.2601884089221772,0.13943297408286465,0,0.0,0.32288612856900106,0
R_A,Guwahati-Shillong-A,17,R_A_S17,2.748607675489323,54.98034588173512,secondary,2025-08-27 21:00:00,8,13.848534035969326,17.751542500763062,486.4073435925181,1,3,856,0.457372101854295,7.3682772425495955,27.798142200494638,149.7621869744812,427.97204992786766,3.813541332046242,0.28898657155701035,0.24883606649721857,0.10895156524954981,0,0.0,0.2132493918686549,0
R_B,Guwahati-Shillong-B,7,R_B_S07,3.2281286093651134,53.5169462731924,secondary,2024-11-01 21:00:00,11,12.139259514224168,13.651725770810621,478.01449936477525,0,3,2414,0.40997120508609997,1.4131467594815805,9.952383990427641,36.45020193679478,160.21735456816594,2.3442793352528497,0.27728814038421545,0.1912957507321561,0.007450962517509506,0,0.0,0.19954208029861145,0
R_B,Guwahati-Shillong-B,15,R_B_S15,1.4720236084820613,58.856929936485436,primary,2024-02-14 18:00:00,2,24.985492606642474,29.563664613680672,463.3337158626447,2,4,891,0.6638866622964349,1.7560693633905993,46.21953948468902,202.3143904704479,433.36128375321977,-2.3217005250979366,0.26594996045529123,0.24630841648671703,0.11948896994580711,1,1.0,0.9856919526761381,1
R_A,Guwahati-Shillong-A,23,R_A_S23,4.122916124087872,43.7674732661502,secondary,2024-09-24 21:00:00,9,5.548079965191602,6.029868944593197,247.3605840274569,0,2,371,0.2039913005964414,6.5975484373383235,52.618369573662605,77.25965321294198,179.36993789372366,-1.729209848830442,0.20045582901223322,0.2235423209314761,0.02625160655141742,0,0.0,0.06727641555073055,0
R_C,Guwahati-Shillong-C,6,R_C_S06,4.130940909001145,32.48189999767315,secondary,2024-09-12 15:00:00,9,16.637467834729318,19.771661806783467,818.013690974423,2,6,1386,0.7503676298195641,6.714824687083273,34.60920640708281,82.39416254334989,200.951969406842,4.465671821752389,0.21311643606022504,0.196424731053446,0.014297286414982183,0,0.0,0.3339717465963744,1
R_A,Guwahati-Shillong-A,6,R_A_S06,4.29104645308332,43.30242596481993,secondary,2025-01-16 03:00:00,1,3.0850426242494597,6.335072890196594,171.42109686764778,1,4,1626,0.4332473802682522,3.3339835878481767,6.56748428518102,20.89956551876226,49.7968638350037,2.140008595313428,0.20702214852112713,0.18008602063813828,-0.01945764431402131,0,0.0,0.03100324429398845,0
R_B,Guwahati-Shillong-B,25,R_B_S25,2.6632296086824385,31.248425215856773,primary,2024-07-12 12:00:00,7,21.791316769945094,26.1016545960505,693.1448105229022,4,4,1338,0.5719827478061144,29.21065926980445,91.61298551000276,265.20526078312935,557.9032578239071,5.244124135745311,0.3415119099904277,0.3309958167525089,0.16136279770494383,0,0.0,0.9464743145699455,1
R_B,Guwahati-Shillong-B,12,R_B_S12,1.6092484108526737,50.88961125233208,secondary,2024-12-03 21:00:00,12,25.1168209466802,29.840468480324834,481.51299105235404,2,7,1025,0.9172420008859482,2.477759202876779,9.783401808595192,68.38376834212087,177.61733843397775,0.8963578649735352,0.17983791633961532,0.15280133282129169,0.043181013112905106,0,0.0,0.38486689944238434,0
R_C,Guwahati-Shillong-C,14,R_C_S14,3.9079784571475304,53.05942475752971,secondary,2024-11-08 18:00:00,11,18.23279157478636,25.64442578487952,852.8268580645907,1,2,1351,0.3361713842691266,5.557075287543235,31.340605863845077,61.83497667254778,146.15651310459634,0.29544278198632434,0.25239367246719696,0.2240874345218352,0.034646986140065214,0,0.0,0.01994490833246558,0
R_C,Guwahati-Shillong-C,4,R_C_S04,2.3874792181393483,47.7274647444425,secondary,2024-08-26 21:00:00,8,13.160248835336397,17.278260296925673,384.50702548278906,1,1,1137,0.24922501998094648,18.139235867701874,68.63868293803321,284.72106868402375,741.2517855255495,11.97168552042295,0.37289378207433543,0.3227038697048044,0.17095572136136933,0,0.0,0.8933161387838124,1
R_C,Guwahati-Shillong-C,22,R_C_S22,4.566709065019656,52.45824058370847,hill,2025-05-23 21:00:00,5,31.702864827531883,32.73981930457905,900.0,2,2,337,0.47832522260784555,29.70312148937012,43.33881505470007,142.29201756563376,304.2279795594401,3.831108462702182,0.22112097054841787,0.19951623844600433,0.08804125546228143,0,0.0,0.5101279910778368,1
R_B,Guwahati-Shillong-B,24,R_B_S24,3.3363918756509423,49.495398046644596,secondary,2024-08-11 06:00:00,8,32.77270554869893,34.65260953033813,900.0,4,4,98,0.6955285469773252,23.320284853978432,72.60336252334582,215.3777127619205,550.7391180424158,5.847543167566116,0.2777990414599711,0.24267327545174355,0.14426847757528335,0,0.0,0.9947706877806373,1
R_A,Guwahati-Shillong-A,11,R_A_S11,1.7785548314078703,44.001630111811025,secondary,2025-07-13 18:00:00,7,20.002545191779046,41.115026273275376,407.1190320362934,2,2,546,0.38498572517891444,2.2385932990419124,18.031292118870034,64.44847952982335,172.40165218489497,5.657747134642398,0.22407548690397744,0.20382788393952989,-0.001074842270405562,0,0.0,0.15955101557612297,0
R_B,Guwahati-Shillong-B,24,R_B_S24,3.3363918756509423,49.495398046644596,secondary,2024-07-02 06:00:00,7,35.23078455429268,36.00282216851478,900.0,2,5,843,0.8768357233682134,20.512264225179273,57.3119754809494,188.90764105212253,358.6090810323764,2.736941834132708,0.3987970919126378,0.35382273798502367,0.1193370910492778,0,0.0,0.9560840946145284,1
R_A,Guwahati-Shillong-A,21,R_A_S21,1.7996328099004333,30.220868092530164,hill,2025-09-24 03:00:00,9,10.537202603782825,25.81151649546443,241.6355205250028,1,2,66,0.2203786918045118,4.466248336410803,35.49232001125381,75.97451631310209,196.47377881818497,-0.9587722279076262,0.27492944600052877,0.24828041528537909,0.053336934207787845,0,0.0,0.20554379321124372,0
R_C,Guwahati-Shillong-C,16,R_C_S16,1.1496502247047191,46.6455740817445,primary,2024-09-23 18:00:00,9,15.801641743156225,29.586843467059587,193.12290905568238,2,5,756,0.6442700515851196,7.658954314202479,21.149839151495314,60.529350534482724,104.32229794184444,-0.5614439800225788,0.26160166380764094,0.2783222111252225,0.045367008062084685,0,0.0,0.042249606735118586,0
R_C,Guwahati-Shillong-C,13,R_C_S13,3.6889603721592468,38.43701351517025,primary,2024-01-30 15:00:00,1,4.011388360369567,5.026332650915033,170.7002698710904,0,3,2385,0.3726412512338357,5.180715957003432,13.84126864250365,45.23042116431982,125.47200857133348,0.7007363502042517,0.23110013705719115,0.2162197823952662,0.013420045835458281,0,0.0,0.04220849762280017,0
R_B,Guwahati-Shillong-B,3,R_B_S03,1.1232713382717576,43.10152167697087,primary,2024-04-19 12:00:00,4,8.8147231426165,17.19959400131645,122.29311611751459,0,4,1498,0.4613051771924539,5.539982870707997,47.08803927526289,153.1509216304116,488.4716643223423,-1.9215726100288286,0.3302444982037979,0.3146469227751604,0.110732060732127,0,0.0,0.09209653758800883,0
R_A,Guwahati-Shillong-A,17,R_A_S17,2.748607675489323,54.98034588173512,secondary,2025-08-12 06:00:00,8,8.378415600881782,14.170402624444684,306.40555906165724,1,2,361,0.2927850362858388,11.713992875396656,28.9977585132808,103.85110392621509,329.79415553527537,-6.057790253529844,0.27799057249966974,0.2301699273501603,0.012038388455074583,0,0.0,0.16439966931353955,0
R_A,Guwahati-Shillong-A,6,R_A_S06,4.29104645308332,43.30242596481993,secondary,2025-09-29 12:00:00,9,21.723783295594842,31.199589115423578,900.0,4,6,1381,0.8330102929145922,19.45042730330834,37.004922876561075,102.34585341624549,193.1111687896384,-1.9158649704302495,0.3073331601328467,0.28985614294508755,0.05283633926576922,0,0.0,0.5070480306033306,1
R_A,Guwahati-Shillong-A,19,R_A_S19,4.219057429987208,41.62435137090523,hill,2024-06-03 21:00:00,6,9.161438532909653,11.116440026802701,478.9914739366918,2,5,2245,0.5448785245431395,12.704929419017086,43.53766557929358,144.81382400845771,339.5895744940176,4.655694101751559,0.22873206183780656,0.21520660515551512,0.09519921188439193,0,0.0,0.3009607669875426,0
R_C,Guwahati-Shillong-C,6,R_C_S06,4.130940909001145,32.48189999767315,secondary,2025-03-16 03:00:00,3,5.33105781129174,11.142339006660624,280.73659718321375,0,2,2039,0.2434838732990075,12.406088713540665,42.69303950341166,117.40061606611528,281.5753919917787,0.5687462303861242,0.2375147208862449,0.25171087137363957,0.08677755382777397,0,0.0,0.01588167240655033,0
R_B,Guwahati-Shillong-B,3,R_B_S03,1.1232713382717576,43.10152167697087,primary,2025-02-23 18:00:00,2,11.633891329130098,14.010169111466595,101.70018485571636,0,2,272,0.29728384699838106,4.468762525957042,19.23784647107962,99.48832137208696,281.05616414683254,5.226594257421196,0.23081335390334967,0.24444707345119948,0.07748921280667181,0,0.0,0.03839706774727945,0
R_C,Guwahati-Shillong-C,16,R_C_S16,1.1496502247047191,46.6455740817445,primary,2024-04-07 18:00:00,4,12.437591135542057,13.976035556986567,173.19418900323174,0,1,840,0.22924108699695642,19.842726597965086,34.88716925903192,120.12260328402601,252.7379324927843,0.5540936284514375,0.16652706196041928,0.15884537875569907,0.04536851686336259,0,0.0,0.0798182437294547,0
R_B,Guwahati-Shillong-B,13,R_B_S13,2.52408490438593,39.0453626744363,secondary,2024-11-26 09:00:00,11,7.851703153372708,12.389619362055658,229.10642381548766,0,3,763,0.3943752919951994,5.1459093610392355,15.547452156644706,60.28684737638188,165.10608252979836,-1.1685913691935077,0.19866472578563701,0.199905334282204,0.004737145308794932,0,0.0,0.12986044394468269,0
R_B,Guwahati-Shillong-B,12,R_B_S12,1.6092484108526737,50.88961125233208,secondary,2025-05-22 03:00:00,5,17.520128437312287,24.75085037985726,368.39407212775734,3,6,2002,0.7839752212088662,5.549748544547201,22.30814352515686,94.84687393411775,286.7793476564225,5.186997048968645,0.253884887505771,0.24511816350636023,0.07348216939763245,0,0.0,0.7308254018188454,1
R_C,Guwahati-Shillong-C,18,R_C_S18,2.2685555712908614,58.58698185209235,hill,2025-12-07 21:00:00,12,19.178078534467602,25.933619611663655,536.0516758120965,1,4,929,0.6093879328057895,0.9120673279989314,13.973872072379272,45.0906466353798,89.31659229059382,-3.477167265989677,0.26003605305670524,0.2132905730338327,0.022381841574523154,0,0.0,0.027652333882344515,1
R_B,Guwahati-Shillong-B,24,R_B_S24,3.3363918756509423,49.495398046644596,secondary,2025-09-11 15:00:00,9,6.759170508819306,15.576113309076113,288.1097256716236,0,2,1837,0.24190724447591663,7.436834991912255,23.758505595401914,85.94443622519253,198.41139514781375,6.412469896825417,0.34672519101114874,0.28791495469881995,0.033346362282382566,0,0.0,0.0350572617091165,0
R_B,Guwahati-Shillong-B,18,R_B_S18,3.8675607566359824,43.48084506431366,hill,2024-03-12 12:00:00,3,23.41619506010766,25.51469728605825,900.0,0,0,1784,0.22545970007817168,15.957554279380817,57.90730943912952,182.55229138508346,448.8520982719484,2.4650883026993924,0.2519995668524396,0.23987549911483103,0.1062983965463329,0,0.0,0.5661136967859052,0
R_B,Guwahati-Shillong-B,11,R_B_S11,1.6450871161344072,45.03134325310091,secondary,2024-06-22 15:00:00,6,10.136233454258914,23.854350840276393,202.19550450761633,0,1,201,0.22221129801910014,12.699373092261872,17.468373366519405,78.6561433869041,141.59345190925274,3.363224172810428,0.22658143974238873,0.15086076015764857,-0.005586452897957551,0,0.0,0.06913195872658874,0
